iter	Passed	Remaining
1061	23458	31278
1062	23484	31260
1063	23503	31235
1064	23525	31212
1065	23546	31188
1066	23567	31165
1067	23591	31145
1068	23613	31124
1069	23634	31099
1070	23655	31076
1071	23681	31059
1072	23703	31038
1073	23722	31012
1074	23743	30987
1075	23764	30964
1076	23787	30943
1077	23807	30919
1078	23828	30895
1079	23848	30870
1080	23872	30850
1081	23893	30827
1082	23913	30802
1083	23933	30777
1084	23954	30754
1085	23978	30734
1086	23999	30710
1087	24019	30686
1088	24039	30661
1089	24060	30638
1090	24084	30619
1091	24105	30594
1092	24125	30570
1093	24144	30545
1094	24167	30523
1095	24190	30502
1096	24211	30479
1097	24232	30456
1098	24254	30434
1099	24279	30415
1100	24300	30392
1101	24320	30367
1102	24341	30344
1103	24364	30323
1104	24387	30302
1105	24409	30280
1106	24430	30256
1107	24450	30232
1108	24474	30212
1109	24496	30190
1110	24517	30166
1111	24537	30142
1112	24561	30122
1113	24583	30100
1114	24603	30076
1115	24623	30051
1116	24644	30028
1117	24668	30008
1118	24690	29986
1119	24711	29962
1120	24732	29938
1121	24753	29916
1122	24777	29896
1123	24798	29872
1124	24819	29849
1125	24840	29825
1126	24863	29805
1127	24885	29782
1128	24906	29759
1129	24926	29735
1130	24947	29711
1131	24971	29692
1132	24992	29669
1133	25013	29645
1134	25033	29621
1135	25055	29599
1136	25078	29578
1137	25100	29555
1138	25120	29531
1139	25143	29510
1140	25169	29492
1141	25190	29470
1142	25211	29447
1143	25234	29425
1144	25259	29406
1145	25280	29383
1146	25301	29360
1147	25324	29339
1148	25345	29315
1149	25370	29297
1150	25391	29274
1151	25412	29250
1152	25431	29225
1153	25458	29208
1154	25477	29183
1155	25498	29159
1156	25518	29135
1157	25540	29113
1158	25563	29091
1159	25584	29069
1160	25604	29045
1161	25625	29021
1162	25647	28999
1163	25670	28978
1164	25691	28955
1165	25712	28931
1166	25732	28907
1167	25757	28888
1168	25778	28866
1169	25799	28842
1170	25819	28818
1171	25841	28796
1172	25865	28776
1173	25886	28752
1174	25907	28729
1175	25927	28705
1176	25951	28685
1177	25973	28662
1178	25993	28639
1179	26014	28616
1180	26036	28593
1181	26061	28575
1182	26082	28551
1183	26101	28526
1184	26121	28502
1185	26145	28482
1186	26169	28462
1187	26190	28439
1188	26211	28415
1189	26232	28392
1190	26257	28374
1191	26279	28351
1192	26299	28327
1193	26320	28304
1194	26343	28283
1195	26365	28261
1196	26386	28238
1197	26407	28215
1198	26428	28191
1199	26451	28170
1200	26473	28148
1201	26493	28124
