iter	Passed	Remaining
1503	46628	30197
1504	46654	30162
1505	46678	30127
1506	46703	30092
1507	46738	30063
1508	46768	30032
1509	46793	29997
1510	46818	29962
1511	46844	29928
1512	46870	29894
1513	46904	29864
1514	46930	29831
1515	46956	29796
1516	46985	29764
1517	47010	29729
1518	47038	29697
1519	47063	29662
1520	47090	29628
1521	47115	29594
1522	47141	29560
1523	47166	29525
1524	47200	29496
1525	47225	29461
1526	47250	29427
1527	47274	29391
1528	47299	29357
1529	47324	29322
1530	47349	29287
1531	47376	29254
1532	47406	29223
1533	47432	29189
1534	47457	29154
1535	47482	29120
1536	47509	29086
1537	47535	29052
1538	47560	29018
1539	47586	28984
1540	47619	28955
1541	47646	28921
1542	47679	28892
1543	47706	28858
1544	47733	28825
1545	47759	28791
1546	47786	28758
1547	47813	28725
1548	47842	28692
1549	47872	28661
1550	47905	28632
1551	47932	28599
1552	47958	28565
1553	47984	28531
1554	48009	28497
1555	48039	28465
1556	48064	28431
1557	48091	28398
1558	48117	28364
1559	48142	28329
1560	48167	28295
1561	48203	28267
1562	48228	28233
1563	48258	28202
1564	48283	28167
1565	48308	28133
1566	48333	28099
1567	48358	28065
1568	48387	28033
1569	48412	27999
1570	48437	27964
1571	48471	27936
1572	48497	27902
1573	48522	27867
1574	48546	27833
1575	48576	27802
1576	48601	27767
1577	48626	27733
1578	48658	27703
1579	48688	27672
1580	48713	27638
1581	48738	27604
1582	48764	27570
1583	48790	27536
1584	48815	27502
1585	48839	27468
1586	48875	27440
1587	48904	27408
1588	48930	27375
1589	48955	27340
1590	48995	27315
1591	49020	27281
1592	49046	27247
1593	49075	27216
1594	49104	27184
1595	49129	27150
1596	49155	27116
1597	49179	27082
1598	49204	27048
1599	49235	27017
1600	49260	26983
1601	49285	26950
1602	49315	26918
1603	49340	26885
1604	49365	26851
1605	49391	26817
1606	49417	26784
1607	49444	26751
1608	49470	26718
1609	49499	26686
1610	49532	26657
1611	49558	26623
1612	49583	26590
1613	49610	26557
1614	49635	26523
1615	49662	26490
1616	49698	26462
1617	49725	26429
1618	49753	26397
1619	49778	26364
1620	49804	26331
1621	49841	26303
1622	49868	26270
1623	49893	26237
1624	49919	26203
1625	49946	26170
1626	49983	26143
1627	50008	26110
1628	50035	26077
1629	50060	26043
1630	50085	26010
1631	50110	25976
1632	50140	25945
1633	50166	25912
1634	50195	25880
1635	50221	25847
1636	50246	25813
1637	50270	25779
1638	50295	25746
1639	50321	25713
1640	50347	25679
1641	50372	25646
1642	50404	25616
1643	50429	25583
1644	50455	25549
1645	50482	25517
1646	50511	25485
1647	50537	25452
1648	50561	25418
1649	50595	25389
1650	50626	25359
1651	50652	25326
1652	50678	25293
1653	50704	25260
1654	50730	25227
1655	50756	25194
1656	50782	25161
1657	50810	25129
1658	50847	25101
1659	50872	25068
1660	50898	25035
1661	50925	25002
1662	50952	24970
1663	50979	24938
1664	51004	24904
